"iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"PK","Pakistan",2005,3.785,65.174756097561,157971415,693.176689661754,53.0885620117188,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2006,3.713,65.3931219512195,160905794,853.070965897247,58.3705635070801,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2007,3.648,65.5959024390244,163928329,929.587443741444,NA,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2008,3.581,65.7846341463415,167008083,1018.38073374152,61.2499198913574,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2009,3.509,65.9612682926829,170093999,986.954122996292,61.4626541137695,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2010,3.43,66.1263414634146,173149306,1023.19575613584,62.2983741760254,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2011,3.347,66.2838780487805,176166353,1212.41888446198,63.1368064880371,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2012,3.264,66.4358780487805,179160111,1252.41952339251,NA,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2013,3.185,66.5853658536585,182142594,1275.30181716068,NA,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PK","Pakistan",2014,NA,NA,NA,NA,NA,"PAK","South Asia","Islamabad","72.8","30.5167","Lower middle income","Blend"
"PL","Poland",1960,2.98,67.6804878048781,29637450,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1961,2.83,67.7780487804878,29964000,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1962,2.72,67.4268292682927,30308500,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1963,2.7,68.3756097560976,30712000,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1964,2.57,68.6292682926829,31139450,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1965,2.52,69.4292682926829,31444950,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1966,2.34,69.8268292682927,31681000,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1967,2.33,69.4243902439024,31987155,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1968,2.24,70.219512195122,32294655,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1969,2.2,69.719512195122,32548300,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1970,2.2,69.8682926829268,32664300,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1971,2.25,69.6121951219512,32783500,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1972,2.24,70.6658536585366,33055650,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1973,2.26,70.6634146341463,33357200,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1974,2.26,71.1170731707317,33678899,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1975,2.27,70.5609756097561,34015199,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1976,2.3,70.6560975609756,34356300,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1977,2.23,70.4024390243902,34689050,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1978,2.21,70.3512195121951,34965600,NA,99.8158111572266,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1979,2.28,70.7512195121951,35247217,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1980,2.28,70.0975609756098,35574150,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1981,2.24,71.0512195121951,35898587,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1982,2.34,71.1024390243903,36230481,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1983,2.42,71,36571808,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1984,2.37,70.8,36904134,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1985,2.33,70.5487804878049,37201885,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1986,2.22,70.8487804878049,37456119,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1987,2.15,70.8975609756098,37668045,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1988,2.13,71.3317073170732,37824487,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1989,2.08,71.0439024390244,37961529,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1990,2.06,70.890243902439,38110782,1698.00692240161,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1991,2.07,70.5878048780488,38246193,2192.6659416597,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1992,1.95,71.090243902439,38363667,2411.85940427347,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1993,1.87,71.5951219512195,38461408,2449.23846674911,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1994,1.81,71.6951219512195,38542652,2819.69566981003,99.9992828369141,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1995,1.62,71.8926829268293,38594998,3612.189305734,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1996,1.59,72.2463414634146,38624370,4066.84202921958,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1997,1.51,72.6463414634146,38649660,4076.36526879782,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1998,1.44,72.9975609756098,38663481,4483.23688767509,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",1999,1.38,73.0439024390244,38660271,4351.36363616853,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2000,1.37,73.7487804878049,38258629,4488.08626410073,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2001,1.31,74.2,38248076,4991.12835046308,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2002,1.25,74.4975609756098,38230364,5196.89470857785,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2003,1.22,74.5975609756098,38204570,5693.40704201562,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2004,1.23,74.8463414634146,38182222,6639.89043685156,99.999870300293,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2005,1.24,74.9951219512195,38165445,7976.1160714021,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2006,1.27,75.1439024390244,38141267,9001.77018832711,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2007,1.31,75.2439024390244,38120560,11252.4298784216,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2008,1.39,75.5439024390244,38125759,13906.2181999449,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2009,1.4,75.6951219512195,38151603,11440.5781321257,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2010,1.38,76.2463414634146,38183683,12484.0731511432,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2011,1.3,76.7463414634146,38534157,13607.7393610057,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2012,1.3,76.7975609756098,38535873,12876.4629871349,99.9999694824219,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2013,1.3,76.8487804878049,38514479,13653.7216254414,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PL","Poland",2014,NA,NA,NA,NA,NA,"POL","Europe & Central Asia (all income levels)","Warsaw","21.02","52.26","High income: OECD","IBRD"
"PR","Puerto Rico",1960,4.657,68.7196097560976,2358000,717.514843087362,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1961,4.547,68.9426585365854,2399722,777.215027407341,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1962,4.411,69.1449268292683,2450322,854.74480496849,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1963,4.252,69.3549756097561,2504530,931.751665981242,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1964,4.075,69.5922682926829,2554066,1006.43444609497,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1965,3.888,69.8697317073171,2594000,1110.83269082498,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1966,3.703,70.1861951219512,2624995,1207.81182440348,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1967,3.53,70.5245365853659,2645674,1335.27411162524,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1968,3.377,70.8672195121951,2662064,1480.69317642251,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1969,3.248,71.208243902439,2684150,1661.86688523369,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1970,3.146,71.5437317073171,2718000,1852.35467255335,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1971,3.068,71.8698536585366,2762190,2044.31990558216,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1972,3.006,72.1822682926829,2817256,2246.4767135113,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1973,2.955,72.4780487804878,2878786,2432.41421904928,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1974,2.908,72.7512195121951,2939299,2614.50094053038,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1975,2.864,72.994243902439,2994000,2738.24315297261,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1976,2.818,73.2005609756098,3043854,2946.46195251152,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1977,2.769,73.369,3088690,3208.77135614128,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1978,2.718,73.5038536585366,3129421,3567.7526290007,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1979,2.664,73.6100243902439,3168088,4024.50942019287,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1980,2.607,73.7022926829268,3206000,4502.8384279476,94.3973617553711,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1981,2.548,73.7984878048781,3242552,4920.72293674859,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1982,2.49,73.9085853658537,3277453,5115.00851423346,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1983,2.436,74.0366341463415,3311138,5217.72272856039,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1984,2.387,74.1776341463415,3344190,5730.11700890201,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1985,2.344,74.3086829268293,3377000,6008.05448623038,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1986,2.308,74.4003902439025,3409554,6443.48205073156,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1987,2.279,74.4304634146341,3441850,6937.54812092334,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1988,2.256,74.3935853658537,3473898,7535.74226992272,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1989,2.236,74.2989512195122,3505650,8063.21224309329,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1990,2.219,74.1691707317073,3537000,8652.50749222505,94.1121292114258,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1991,2.201,74.0388048780488,3562110,9064.01851711486,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1992,2.18,73.9463658536585,3585176,9659.33889995916,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1993,2.154,73.9208780487805,3615497,10212.2767630564,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1994,2.124,73.9769024390244,3649237,10876.4188239898,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1995,2.088,74.1250731707317,3683103,11579.1849969985,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1996,1.94,74.3624878048781,3724655,12173.163688986,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1997,1.9,74.6666341463415,3759430,12817.6449621352,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1998,1.9,75.0114146341463,3781101,14304.4073670605,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",1999,1.97425,75.3811707317073,3800081,15220.9792370215,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2000,2.0485,76.6892682926829,3810605,16192.129596219,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2001,1.9346,77.0668292682927,3818774,18243.7177481569,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2002,1.8317,77.7604878048781,3823701,18972.7685297569,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2003,1.7624,78.0712195121951,3826095,19820.2072870642,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2004,1.7822,78.1758536585366,3826878,20988.9923326534,89.3075180053711,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2005,1.7702,78.2960975609756,3821362,21959.3227075956,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2006,1.7123,78.4163414634146,3805214,22935.9411493385,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2007,1.6505,78.4258536585366,3782995,23664.8823530538,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2008,1.6516,78.5589268292683,3760866,24898.3388400438,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2009,1.6528,78.0077804878049,3740410,25768.7360476525,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2010,1.664,78.182243902439,3721208,26437.9921788838,98.8541946411133,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2011,1.653,78.3588536585366,3686580,27220.8035631941,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2012,1.644,78.5355365853659,3651545,27681.6355816511,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2013,1.636,78.7111951219512,3615086,28528.9970971645,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PR","Puerto Rico",2014,NA,NA,NA,NA,NA,"PRI","Latin America & Caribbean (all income levels)","San Juan","-66","18.23","High income: nonOECD","Not classified"
"PS","West Bank and Gaza",1960,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1961,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1962,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1963,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1964,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1965,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1966,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1967,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1968,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1969,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1970,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1971,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1972,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1973,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1974,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1975,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1976,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1977,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1978,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1979,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1980,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1981,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1982,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1983,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1984,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1985,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1986,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1987,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1988,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1989,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1990,6.532,68.0477317073171,1978248,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1991,6.548,68.3919756097561,2068845,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1992,6.539,68.7226829268293,2163591,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1993,6.493,69.0443658536585,2262676,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1994,6.404,69.3604878048781,2366298,1201.14256492036,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1995,6.274,69.6675609756098,2474666,1325.99013228837,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1996,6.111,69.9606097560976,2587997,1316.76503455898,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1997,5.931,70.2336097560976,2706518,1389.28573167174,97.1884994506836,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1998,5.748,70.4820975609756,2776568,1465.00747005796,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",1999,5.571,70.7060487804878,2848431,1499.60086651336,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2000,5.404,70.9074634146342,2922153,1477.14934934246,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2001,5.248,71.0903414634146,2997784,1336.91871942002,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2002,5.1,71.2606829268293,3075373,1156.75433405096,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2003,4.958,71.4239756097561,3154969,1254.93434480882,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2004,4.823,71.5851951219512,3236626,1336.96890075826,98.8548202514648,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2005,4.697,71.7488780487805,3320396,1455.93368109909,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2006,4.581,71.917512195122,3406334,1442.82039198946,99.1456832885742,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2007,4.476,72.0915609756098,3494496,1576.29212378862,98.9869003295898,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2008,4.381,72.2700731707317,3596688,1855.45702045882,99.0280838012695,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
